year,symbol,name,description,country,period,documentUrl,income,expenses,postedName,date,clientId,registrantId,senateId,houseRegistrantId
2018,T,AT&T SERVICES INC,Telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/894b9d04-a0c2-4165-9d9b-b1853fa401b8/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2018,T,AT&T SERVICES INC,Telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/1c0b31d0-9782-4fa7-8c38-a2d87d1bedb2/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2018,T,AT&T SERVICES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/9b124931-595b-4cb3-aa49-640cadb92c5d/print/,110000.0,,,,131310,24123,24123-131310,31349.0
2018,T,AT&T SERVICES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/4016d327-abaa-4126-bb31-ee1648b650a5/print/,80000.0,,,,131310,24123,24123-131310,31349.0
2018,T,AT&T SERVICES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/b72dbdb0-74ab-435b-899d-2edf94d8b2d4/print/,80000.0,,,,131310,24123,24123-131310,31349.0
2018,T,AT&T SERVICES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/d03f780b-f68d-474e-a249-1c028a9ed156/print/,90000.0,,,,131310,24123,24123-131310,31349.0
2018,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q1,https://lda.senate.gov/filings/public/filing/03525ef8-0c33-4958-855e-6aa5d6a2b968/print/,,4120000.0,,,142919,34455,34455-142919,30731.0
2018,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q2,https://lda.senate.gov/filings/public/filing/f4b55f92-981a-40b0-bdab-923c66df2034/print/,,4580000.0,,,142919,34455,34455-142919,30731.0
2018,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q3,https://lda.senate.gov/filings/public/filing/87cc8394-c48f-4f96-a42f-66113466de84/print/,,3850000.0,,,142919,34455,34455-142919,30731.0
2018,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q4,https://lda.senate.gov/filings/public/filing/d75b3683-9461-48ce-b872-ff2d1378d183/print/,,3270000.0,,,142919,34455,34455-142919,30731.0
2018,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q1,https://lda.senate.gov/filings/public/filing/88b21936-9467-484a-996e-d292c9207149/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2018,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q2,https://lda.senate.gov/filings/public/filing/7811b6c5-0e03-43ea-b410-f8f914a733f1/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2018,T,AT&T SERVICES,,US,Q1,https://lda.senate.gov/filings/public/filing/90bffc87-3976-45d1-91ac-aafa1a5da2b0/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2018,T,AT&T SERVICES,,US,Q2,https://lda.senate.gov/filings/public/filing/c546d83b-09cb-40d6-b92f-cb7f49bff2b1/print/,90000.0,,,,150982,41408,41408-150982,30483.0
2018,T,AT&T SERVICES,,US,Q3,https://lda.senate.gov/filings/public/filing/0296f129-475a-4080-a744-7370f82ab3a6/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2018,T,AT&T SERVICES,,US,Q4,https://lda.senate.gov/filings/public/filing/2a38c3e6-ae7b-4c5c-af27-47fa5560dc87/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2018,T,"AT&T SERVICES, INC.",telecommunications company,US,Q1,https://lda.senate.gov/filings/public/filing/a5c821ca-ee7a-4b8a-bd1d-0be1d03f43d2/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2018,T,"AT&T SERVICES, INC.",telecommunications company,US,Q2,https://lda.senate.gov/filings/public/filing/a2aba5aa-37bb-43ea-956f-6820dad29273/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2018,T,"AT&T SERVICES, INC.",telecommunications company,US,Q3,https://lda.senate.gov/filings/public/filing/673ddfc8-3db0-4cf4-b853-248bbc94a7bf/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2018,T,"AT&T SERVICES, INC.",telecommunications company,US,Q4,https://lda.senate.gov/filings/public/filing/42661c03-ae56-4d9a-b87b-f41348c52b7d/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2018,T,"AT&T SERVICES, INC.",Telecommunications,US,Q1,https://lda.senate.gov/filings/public/filing/76a13a45-6922-4572-a20b-37c24a132658/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2018,T,"AT&T SERVICES, INC.",Telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/7e2b60e6-5075-4fc7-a3c2-a28804ab93a5/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2018,T,"AT&T SERVICES, INC.",Telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/02b45472-872c-43b8-aa69-01b3828033ba/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2018,T,"AT&T SERVICES, INC.",Telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/37765507-48e8-40ab-97b2-785c2d16f8fd/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2018,T,AT&T SERVICES,telephone and wireless telephone services,US,Q1,https://lda.senate.gov/filings/public/filing/371c95fb-5d96-48cd-9b52-a207a7d6e187/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2018,T,AT&T SERVICES,telephone and wireless telephone services,US,Q2,https://lda.senate.gov/filings/public/filing/6dcf2792-f193-48a8-8ab3-dd2a69d1d32e/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2018,T,AT&T SERVICES,telephone and wireless telephone services,US,Q3,https://lda.senate.gov/filings/public/filing/7b2d73a8-952e-4b25-a40a-4bdc0c075af2/print/,20000.0,,,,157943,52903,52903-157943,34919.0
2018,T,WARNER MEDIA,,US,Q1,https://lda.senate.gov/filings/public/filing/8de5d364-66c5-4626-94bf-aab37a76c533/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2018,T,WARNER MEDIA,,US,Q2,https://lda.senate.gov/filings/public/filing/cfa3494b-41f2-4b18-a136-05bcff0c7f14/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2018,T,WARNER MEDIA,,US,Q3,https://lda.senate.gov/filings/public/filing/86cf61b7-6413-464c-95c8-7eed8e116081/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2018,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q1,https://lda.senate.gov/filings/public/filing/deef09e6-09fa-498c-8e2e-75eaaf8a934d/print/,10000.0,,,,163712,66773,66773-163712,35626.0
2018,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q2,https://lda.senate.gov/filings/public/filing/e66a7f08-008b-4b5a-a414-e7e74d2a11b7/print/,5000.0,,,,163712,66773,66773-163712,35626.0
2017,T,AT&T SERVICES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/6437c29f-a4df-4594-9c3a-ca7b703967fe/print/,100000.0,,,,100469,682,682-100469,31784.0
2017,T,AT&T SERVICES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/9587a2dc-53f9-41f5-a136-e1b310d81df0/print/,100000.0,,,,100469,682,682-100469,31784.0
2017,T,AT&T SERVICES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/e152eead-df27-4e35-a24d-aa80c985a66f/print/,100000.0,,,,100469,682,682-100469,31784.0
2017,T,AT&T SERVICES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/e5b82dac-1c91-4b22-af49-3117c30e5eee/print/,100000.0,,,,100469,682,682-100469,31784.0
2017,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q1,https://lda.senate.gov/filings/public/filing/000a5044-e2ef-4f8a-b3f7-faa5ca116454/print/,,736000.0,,,102606,1295,1295-102606,32381.0
2017,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q2,https://lda.senate.gov/filings/public/filing/aaf8253b-e5d1-4c5d-969a-3e71d8c310f1/print/,,778000.0,,,102606,1295,1295-102606,32381.0
2017,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q3,https://lda.senate.gov/filings/public/filing/d569716f-cbd0-4d82-b49b-5063f2112907/print/,,681000.0,,,102606,1295,1295-102606,32381.0
2017,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q4,https://lda.senate.gov/filings/public/filing/013d0231-c0a3-4791-a95b-9287e5445bea/print/,,742000.0,,,102606,1295,1295-102606,32381.0
2017,T,WARNER MEDIA,,US,Q1,https://lda.senate.gov/filings/public/filing/5cd26d1b-2523-4972-b832-4c21663b71ad/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2017,T,WARNER MEDIA,,US,Q2,https://lda.senate.gov/filings/public/filing/54799865-7130-4675-a36c-b3ed323c961e/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2017,T,WARNER MEDIA,,US,Q3,https://lda.senate.gov/filings/public/filing/4802054b-0b23-4c05-9c3e-47579cf820be/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2017,T,WARNER MEDIA,,US,Q4,https://lda.senate.gov/filings/public/filing/4ea2f50e-ed80-4a9d-a563-05d5dee31090/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2017,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q1,https://lda.senate.gov/filings/public/filing/3bb3ce77-d8a7-4cb9-be8a-ff3e22c3f400/print/,30000.0,,,,104637,4301,4301-104637,31381.0
2017,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q2,https://lda.senate.gov/filings/public/filing/bff8e3b7-95e2-4862-a57d-2e72508d25ac/print/,30000.0,,,,104637,4301,4301-104637,31381.0
2017,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q3,https://lda.senate.gov/filings/public/filing/ee49f0f5-a737-4582-9bcf-e23098c0f4ad/print/,30000.0,,,,104637,4301,4301-104637,31381.0
2017,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q4,https://lda.senate.gov/filings/public/filing/eb8d92ab-ef92-4a65-8727-f6c313bf464c/print/,30000.0,,,,104637,4301,4301-104637,31381.0
2017,T,AT&T,telecommunications,US,Q1,https://lda.senate.gov/filings/public/filing/50aad05f-399e-4129-8cbc-e86dc5ce9b03/print/,20000.0,,,,111340,8214,8214-111340,31113.0
2017,T,AT&T,telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/13101690-2578-4995-92c0-a17c32e7851d/print/,20000.0,,,,111340,8214,8214-111340,31113.0
2017,T,AT&T,telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/cbf511d2-a598-4724-abb5-097f902d6283/print/,20000.0,,,,111340,8214,8214-111340,31113.0
2017,T,AT&T,telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/d652f954-2118-4b6f-83bd-cb968ab6af15/print/,20000.0,,,,111340,8214,8214-111340,31113.0
2017,T,AT&T SERVICES INC,Telecommunications,US,Q1,https://lda.senate.gov/filings/public/filing/7e530ceb-2f8b-4679-bf66-37c66bddfa6b/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2017,T,AT&T SERVICES INC,Telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/bb4b805b-546a-4777-9c79-ac59e642318b/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2017,T,AT&T SERVICES INC,Telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/08f02069-8f58-474b-9f20-d72c0446ff61/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2017,T,AT&T SERVICES INC,Telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/48846a95-9db9-42b1-b1fa-fc1b0ee76401/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2017,T,AT&T SERVICES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/cc6ecab9-4d30-455b-a359-7c49509c22ae/print/,80000.0,,,,131310,24123,24123-131310,31349.0
2017,T,AT&T SERVICES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/9920bafc-601b-4739-8e75-212abc9c71c3/print/,110000.0,,,,131310,24123,24123-131310,31349.0
2017,T,AT&T SERVICES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/1ddf3010-2a53-4556-a675-8cb77ddc488f/print/,140000.0,,,,131310,24123,24123-131310,31349.0
2017,T,AT&T SERVICES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/a9053c3f-20c9-4afb-b783-a6c348dcf00b/print/,90000.0,,,,131310,24123,24123-131310,31349.0
2017,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q1,https://lda.senate.gov/filings/public/filing/e1d395e0-4e54-4d0a-8be4-d3ebd10bc4ac/print/,,4580000.0,,,142919,34455,34455-142919,30731.0
2017,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q2,https://lda.senate.gov/filings/public/filing/4c7f27ac-649c-4ad2-bada-9b0d698e1424/print/,,4160000.0,,,142919,34455,34455-142919,30731.0
2017,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q3,https://lda.senate.gov/filings/public/filing/d94610db-3ef6-4052-8d64-a019aa95e202/print/,,4430000.0,,,142919,34455,34455-142919,30731.0
2017,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q4,https://lda.senate.gov/filings/public/filing/f9ac0d9c-bccc-422f-83a4-a888f7c9e75d/print/,,3610000.0,,,142919,34455,34455-142919,30731.0
2017,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q1,https://lda.senate.gov/filings/public/filing/2514afa0-638e-42b0-bb7e-53c53ac42863/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2017,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q2,https://lda.senate.gov/filings/public/filing/83d7a0b8-f190-4c44-92ed-72153e74adf1/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2017,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q3,https://lda.senate.gov/filings/public/filing/446022c9-f398-4594-8a7e-66a32d093ba8/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2017,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q4,https://lda.senate.gov/filings/public/filing/afd6603e-81c1-4e8b-a425-25540b7d3e76/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2017,T,AT&T SERVICES,,US,Q1,https://lda.senate.gov/filings/public/filing/b1568f50-8021-4c25-994e-d39b55752be7/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2017,T,AT&T SERVICES,,US,Q2,https://lda.senate.gov/filings/public/filing/54ebe2b3-3368-41fe-8cdf-28a5507cbe6f/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2017,T,AT&T SERVICES,,US,Q3,https://lda.senate.gov/filings/public/filing/d1969a92-e396-46b0-b832-285dc2c38f3a/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2017,T,AT&T SERVICES,,US,Q4,https://lda.senate.gov/filings/public/filing/f6b433cb-16b0-4e3b-a80e-3e9308ae4e0e/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2017,T,"AT&T SERVICES, INC.",telecommunications company,US,Q1,https://lda.senate.gov/filings/public/filing/48f09c18-0ee0-43dd-bbba-b0d5dc17c278/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2017,T,"AT&T SERVICES, INC.",telecommunications company,US,Q2,https://lda.senate.gov/filings/public/filing/108c6dc1-aa8a-4ab0-9763-424bdff3768a/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2017,T,"AT&T SERVICES, INC.",telecommunications company,US,Q3,https://lda.senate.gov/filings/public/filing/20c3035b-3ca7-4eed-b610-cf3baef4a105/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2017,T,"AT&T SERVICES, INC.",telecommunications company,US,Q4,https://lda.senate.gov/filings/public/filing/7f93ee94-684c-4790-9fa2-0db60cf81e91/print/,80000.0,,,,155816,48827,48827-155816,34528.0
2017,T,"AT&T SERVICES, INC.",Telecommunications,US,Q1,https://lda.senate.gov/filings/public/filing/ff5984d0-197d-41aa-b72a-93eae9d45be9/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2017,T,"AT&T SERVICES, INC.",Telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/db39045f-ca5d-42fc-8814-35cf7787b68b/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2017,T,"AT&T SERVICES, INC.",Telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/0ee0aea5-7384-413b-9ab3-509aca2d9f1d/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2017,T,"AT&T SERVICES, INC.",Telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/15da43bb-7277-4042-9cd4-4cd4be5ea932/print/,40000.0,,,,157442,51478,51478-157442,34927.0
2017,T,AT&T SERVICES,telephone and wireless telephone services,US,Q1,https://lda.senate.gov/filings/public/filing/90c287da-3862-4901-a418-81ec9d8dc563/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2017,T,AT&T SERVICES,telephone and wireless telephone services,US,Q2,https://lda.senate.gov/filings/public/filing/e56151dd-6e4c-4701-9329-283402be71fd/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2017,T,AT&T SERVICES,telephone and wireless telephone services,US,Q3,https://lda.senate.gov/filings/public/filing/0b9525c0-87bf-4043-bda0-b1ab67dc98a4/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2017,T,AT&T SERVICES,telephone and wireless telephone services,US,Q4,https://lda.senate.gov/filings/public/filing/772eedd4-8909-4865-a990-3a2498700087/print/,40000.0,,,,157943,52903,52903-157943,34919.0
2017,T,WARNER MEDIA,,US,Q1,https://lda.senate.gov/filings/public/filing/e54238c0-aa80-444a-8af3-bcb7ab730a9c/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2017,T,WARNER MEDIA,,US,Q2,https://lda.senate.gov/filings/public/filing/ed77160c-9730-48dd-b073-1102deb47dbf/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2017,T,WARNER MEDIA,,US,Q3,https://lda.senate.gov/filings/public/filing/073cf7d7-116a-48e1-b295-09a854cca757/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2017,T,WARNER MEDIA,,US,Q4,https://lda.senate.gov/filings/public/filing/f4f45cf1-6abc-490c-92ac-a22a517128f2/print/,50000.0,,,,162969,65976,65976-162969,35617.0
2017,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q1,https://lda.senate.gov/filings/public/filing/4d866a0f-b439-4def-8968-9978933510f3/print/,7500.0,,,,163712,66773,66773-163712,35626.0
2017,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q2,https://lda.senate.gov/filings/public/filing/75b59ff2-66d9-415b-8c38-22e5922c7809/print/,10000.0,,,,163712,66773,66773-163712,35626.0
2017,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q3,https://lda.senate.gov/filings/public/filing/6a0569c7-a3c1-4e77-b240-87d2ed93c54e/print/,10000.0,,,,163712,66773,66773-163712,35626.0
2017,T,FIBERTOWER CORPORATION,Wireless backhaul provider,US,Q4,https://lda.senate.gov/filings/public/filing/69a4b9f6-14c4-4457-a2b0-d508b56626ef/print/,10000.0,,,,163712,66773,66773-163712,35626.0
2016,T,AT&T SERVICES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/4e44b017-aee1-4019-a227-5e47e2e379b3/print/,100000.0,,,,100469,682,682-100469,31784.0
2016,T,AT&T SERVICES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/62303423-e065-4c5e-b7c2-3e058e338fb5/print/,100000.0,,,,100469,682,682-100469,31784.0
2016,T,AT&T SERVICES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/67ff35f3-6701-4042-a8f2-a76250c98290/print/,100000.0,,,,100469,682,682-100469,31784.0
2016,T,AT&T SERVICES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/be3350d5-f12d-4fc2-af10-01d9eca9565a/print/,100000.0,,,,100469,682,682-100469,31784.0
2016,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q1,https://lda.senate.gov/filings/public/filing/478a1db3-f9f0-46d1-ba4b-e1fbb392a256/print/,,737000.0,,,102606,1295,1295-102606,32381.0
2016,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q2,https://lda.senate.gov/filings/public/filing/7c8cd58c-627f-4fdf-8dca-3769f0d9d068/print/,,731000.0,,,102606,1295,1295-102606,32381.0
2016,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q3,https://lda.senate.gov/filings/public/filing/153c0024-601e-4f07-8f73-f046d3c901db/print/,,719000.0,,,102606,1295,1295-102606,32381.0
2016,T,WARNERMEDIA GROUP (FORMERLY KNOWN AS TIME WARNER),,US,Q4,https://lda.senate.gov/filings/public/filing/d6d6cd7b-fbe0-4628-af4e-b1dfe56f87e0/print/,,756000.0,,,102606,1295,1295-102606,32381.0
2016,T,WARNER MEDIA,,US,Q1,https://lda.senate.gov/filings/public/filing/f40eecb2-2495-490e-9b31-a4050be70b74/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2016,T,WARNER MEDIA,,US,Q2,https://lda.senate.gov/filings/public/filing/aa087243-4013-4e36-8096-7b08b6283842/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2016,T,WARNER MEDIA,,US,Q3,https://lda.senate.gov/filings/public/filing/96c4a6f0-18e5-472c-8a69-0b8e33aa1f34/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2016,T,WARNER MEDIA,,US,Q4,https://lda.senate.gov/filings/public/filing/c7b9169c-8b42-4dd5-a15f-22060c5a761d/print/,50000.0,,,,102810,2057,2057-102810,31648.0
2016,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q1,https://lda.senate.gov/filings/public/filing/2d2d4946-08b2-4944-b2c1-e7441660ad76/print/,10000.0,,,,104637,4301,4301-104637,31381.0
2016,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q2,https://lda.senate.gov/filings/public/filing/541c5d7f-55dc-4183-a1cc-314bc80de0b3/print/,10000.0,,,,104637,4301,4301-104637,31381.0
2016,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q3,https://lda.senate.gov/filings/public/filing/e07ce2f1-6c41-4145-8478-3b87480fd597/print/,10000.0,,,,104637,4301,4301-104637,31381.0
2016,T,"AT&T SERVICES, INC.",Telecommunications provider,US,Q4,https://lda.senate.gov/filings/public/filing/90a9b415-f1da-40fe-9c94-b1f120849ea0/print/,10000.0,,,,104637,4301,4301-104637,31381.0
2016,T,AT&T,telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/62cccbc5-4f78-4bf1-ab26-73015ecb8821/print/,30000.0,,,,111340,8214,8214-111340,31113.0
2016,T,AT&T,telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/ae368d9e-52d3-4ef4-ae84-84faaa705ad6/print/,30000.0,,,,111340,8214,8214-111340,31113.0
2016,T,AT&T,telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/df44d5d1-5acf-4c28-a4c5-15579e81af36/print/,20000.0,,,,111340,8214,8214-111340,31113.0
2016,T,AT&T SERVICES INC,Telecommunications,US,Q1,https://lda.senate.gov/filings/public/filing/b25448b3-6868-4c1a-93b4-a2d787b71bc8/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2016,T,AT&T SERVICES INC,Telecommunications,US,Q2,https://lda.senate.gov/filings/public/filing/b6bf31d5-3162-421d-b87d-a93b9fa3b9df/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2016,T,AT&T SERVICES INC,Telecommunications,US,Q3,https://lda.senate.gov/filings/public/filing/a85dc6fe-7104-45d8-ac4a-401cf852bd5d/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2016,T,AT&T SERVICES INC,Telecommunications,US,Q4,https://lda.senate.gov/filings/public/filing/99265309-f075-4c15-b426-cc6c420b619a/print/,30000.0,,,,115374,11297,11297-115374,38552.0
2016,T,AT&T SERVICES INC,,US,Q1,https://lda.senate.gov/filings/public/filing/bd668e43-cd64-4b40-84c0-4adb83af02b9/print/,110000.0,,,,131310,24123,24123-131310,31349.0
2016,T,AT&T SERVICES INC,,US,Q2,https://lda.senate.gov/filings/public/filing/c1708cdf-67b7-4cb8-a015-86b262c0be39/print/,100000.0,,,,131310,24123,24123-131310,31349.0
2016,T,AT&T SERVICES INC,,US,Q3,https://lda.senate.gov/filings/public/filing/7bb3729d-4ad9-4705-a265-e6716209b065/print/,100000.0,,,,131310,24123,24123-131310,31349.0
2016,T,AT&T SERVICES INC,,US,Q4,https://lda.senate.gov/filings/public/filing/b0caa5cb-f5f5-4f9b-bad6-d11fd77bdabe/print/,110000.0,,,,131310,24123,24123-131310,31349.0
2016,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q1,https://lda.senate.gov/filings/public/filing/4a2923aa-8416-46cb-b8e3-ccbb2d3dc56b/print/,,4480000.0,,,142919,34455,34455-142919,30731.0
2016,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q2,https://lda.senate.gov/filings/public/filing/7c6def3f-563a-4357-84a8-107fa7db876a/print/,,4070000.0,,,142919,34455,34455-142919,30731.0
2016,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q3,https://lda.senate.gov/filings/public/filing/ff2c003e-4b46-4245-b29c-b1cd82e25c8e/print/,,4110000.0,,,142919,34455,34455-142919,30731.0
2016,T,AT&T SERVICES INC AND ITS AFFILIATES,,US,Q4,https://lda.senate.gov/filings/public/filing/701cec19-6d73-41cf-890c-756e257dff9a/print/,,3710000.0,,,142919,34455,34455-142919,30731.0
2016,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q1,https://lda.senate.gov/filings/public/filing/4b2e3f9d-2c0d-453b-8faf-0ae3e19c1e04/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2016,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q2,https://lda.senate.gov/filings/public/filing/d13bf25e-a94f-45f8-90d1-7f13d4e546e2/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2016,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q3,https://lda.senate.gov/filings/public/filing/c67b0131-0c66-493a-a0b8-e28fc441ff6c/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2016,T,WARNERMEDIA GROUP (FKA TIME WARNER INC),,US,Q4,https://lda.senate.gov/filings/public/filing/f7e6d25d-2b57-4f68-854c-0af06879c8a9/print/,10000.0,,,,148858,39941,39941-148858,31958.0
2016,T,AT&T SERVICES,,US,Q1,https://lda.senate.gov/filings/public/filing/770ef0a3-ffa2-48d6-b12c-9ca41dfbb130/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2016,T,AT&T SERVICES,,US,Q2,https://lda.senate.gov/filings/public/filing/2dbbc320-54d0-4b52-b2a1-e24814b326a2/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2016,T,AT&T SERVICES,,US,Q3,https://lda.senate.gov/filings/public/filing/8706c4e9-7f3f-4cd2-8b9e-d56dc3c59851/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2016,T,AT&T SERVICES,,US,Q4,https://lda.senate.gov/filings/public/filing/a69c28d1-9f12-4f35-aa7d-334957bff2f3/print/,80000.0,,,,150982,41408,41408-150982,30483.0
2016,T,"AT&T SERVICES, INC.",Telecommunications Issues,US,Q1,https://lda.senate.gov/filings/public/filing/49e874c5-50e1-4fd3-ae47-c60741f4a83a/print/,30000.0,,,,153866,45983,45983-153866,34337.0
2016,T,"AT&T SERVICES, INC.",Telecommunications Issues,US,Q2,https://lda.senate.gov/filings/public/filing/9e41ff26-8d5e-4457-b8f6-157f669932ef/print/,50000.0,,,,153866,45983,45983-153866,34337.0
